round	variant	phase	occurrence	elapsed_ms
7	baseline	Random read (16 threads) 5151000 items	1	1211
7	baseline	Random read (32 threads) 5151000 items	1	1169
7	baseline	Removed 2575500 items	1	9836
7	baseline	Compacted	1	3776
7	optimized	Bulk loaded 5000000 items	1	13960
7	optimized	Wrote 1000 individual items	1	45
7	optimized	Wrote 100 batches of 1000 items	1	1556
7	optimized	Wrote 50000 individual items	1	3555
7	optimized	len()	1	0
7	optimized	Random read 1000000 items	1	1590
7	optimized	Random read 1000000 items	2	1659
7	optimized	Random range read 500000 x 10 elements	1	1643
7	optimized	Random range read 500000 x 10 elements	2	1655
7	optimized	Random read (4 threads) 5151000 items	1	2089
7	optimized	Random read (8 threads) 5151000 items	1	1169
7	optimized	Random read (16 threads) 5151000 items	1	1226
7	optimized	Random read (32 threads) 5151000 items	1	1173
7	optimized	Removed 2575500 items	1	9637
7	optimized	Compacted	1	3691
